	optimized_1245.py	optimized_6608.py	optimized_1722.py	optimized_4432.py	optimized_5612.py	optimized_5910.py	optimized_615.py	optimized_3114.py	optimized_7544.py	optimized_1040.py	optimized_4365.py	optimized_208.py	optimized_6270.py	optimized_3094.py	optimized_1333.py	optimized_819.py	optimized_406.py	optimized_2470.py	optimized_1650.py	optimized_2633.py	optimized_6805.py	optimized_4077.py	optimized_1150.py	optimized_2801.py	optimized_1294.py	optimized_8135.py	optimized_4110.py	optimized_1202.py	optimized_8153.py	optimized_9063.py	optimized_6019.py	optimized_6804.py	optimized_9529.py	optimized_9297.py	optimized_2417.py	optimized_8511.py	optimized_8163.py	optimized_5315.py	optimized_6982.py	optimized_5572.py	optimized_8363.py	optimized_3550.py	optimized_563.py	optimized_5997.py	optimized_3827.py	optimized_7607.py	optimized_2716.py	optimized_8671.py	optimized_7603.py	optimized_3189.py	optimized_724.py	optimized_8387.py	optimized_5217.py	optimized_9580.py	optimized_1157.py	optimized_318.py	optimized_8582.py	optimized_7534.py	optimized_7365.py	optimized_1623.py	optimized_2524.py	optimized_1562.py	optimized_7458.py	optimized_8681.py	optimized_4806.py	optimized_1076.py	optimized_959.py	optimized_693.py	optimized_4309.py	optimized_8129.py	optimized_1425.py	optimized_7925.py	optimized_810.py	optimized_1945.py	optimized_249.py	optimized_0.py	optimized_6328.py	optimized_2895.py	optimized_129.py	optimized_5181.py	optimized_8891.py	optimized_798.py	optimized_550.py	optimized_9012.py	optimized_4153.py	optimized_3103.py	optimized_7909.py	optimized_6545.py	optimized_8256.py	optimized_9270.py	optimized_2502.py	optimized_9139.py	optimized_2204.py	optimized_3777.py	optimized_4857.py	optimized_6381.py	optimized_5435.py	optimized_8662.py	optimized_9781.py	optimized_1395.py	optimized_6295.py	optimized_3466.py	optimized_9985.py	optimized_3083.py	optimized_1738.py	optimized_474.py	optimized_4152.py	optimized_4374.py	optimized_6550.py	optimized_4456.py	optimized_7772.py	optimized_75.py	optimized_8352.py	optimized_9395.py	optimized_6926.py	optimized_8621.py	optimized_1526.py	optimized_8006.py	optimized_3617.py	optimized_9375.py	optimized_1689.py	optimized_5839.py	optimized_8548.py	optimized_3401.py	optimized_6214.py	optimized_697.py	optimized_5914.py	optimized_325.py	optimized_460.py	optimized_9743.py	optimized_1769.py	optimized_5791.py	optimized_201.py	optimized_5648.py	optimized_5312.py	optimized_9194.py	optimized_887.py	optimized_2142.py	optimized_9424.py	optimized_6747.py	optimized_6043.py	optimized_4600.py	optimized_3126.py	optimized_7693.py	optimized_5081.py	optimized_3799.py	optimized_3508.py	optimized_9938.py	optimized_9767.py	optimized_273.py	optimized_3184.py	optimized_9052.py	optimized_6071.py	optimized_1215.py	optimized_562.py	optimized_2285.py	optimized_2388.py	optimized_6696.py	optimized_6715.py	optimized_3509.py	optimized_794.py	optimized_5175.py	optimized_7950.py	optimized_8809.py	optimized_1752.py	optimized_2676.py	optimized_7272.py	optimized_1834.py	optimized_7759.py	optimized_4517.py	optimized_8939.py	optimized_1661.py	optimized_191.py	optimized_9238.py	optimized_7046.py	optimized_6969.py	optimized_5051.py	optimized_6950.py	optimized_9852.py	optimized_5691.py	optimized_9633.py	optimized_9960.py	optimized_5870.py	optimized_2765.py	optimized_3701.py	optimized_8063.py	optimized_7800.py	optimized_93.py	optimized_8017.py	optimized_2652.py	optimized_2823.py	optimized_9650.py	optimized_2520.py	optimized_4523.py	optimized_6806.py	optimized_2010.py	optimized_7447.py	optimized_5781.py	optimized_5168.py	optimized_8646.py
optimized_4517.py	135.682	51.271	42.619	51.436	143.268	42.581	143.294	50.081	41.046	143.078	43.085	49.378	42.312	143.364	143.158	41.733	134.785	144.289	134.799	39.425	41.220	144.047	48.766	37.256	47.123	134.548	47.690	36.169	142.484	135.576	144.842	142.693	132.996	133.769	143.308	142.507	132.761	46.809	33.821	143.433	39.983	33.501	44.708	36.853	37.650	46.376	47.227	143.049	143.139	45.818	132.321	44.808	31.584	35.527	33.651	32.358	37.034	34.615	29.279	141.764	30.518	141.920	143.358	136.643	143.434	30.344	44.049	42.045	131.788	41.924	44.218	41.445	47.948	36.152	32.246	144.707	131.716	29.404	45.412	29.117	29.526	144.031	26.019	142.764	57.214	141.792	31.689	46.098	142.666	24.057	41.666	133.645	44.609	132.690	131.208	142.997	26.245	21.891	135.402	23.412	132.456	130.886	44.591	131.715	22.312	141.859	141.979	141.738	22.197	142.084	142.031	141.678	38.790	130.993	21.190	131.949	142.700	14.384	12.459	14.138	141.196	14.303	39.233	132.380	16.426	55.522	141.919	141.939	37.403	42.104	11.426	141.203	132.081	131.738	141.370	141.719	40.703	141.858	36.621	7.357	142.028	141.983	142.040	10.858	38.854	132.466	7.826	132.421	42.932	39.036	38.432	142.083	132.038	10.133	6.838	6.472	137.390	6.213	131.650	42.179	38.662	142.708	51.794	9.287	38.770	50.191	141.640	142.556	142.159		50.983	42.051	141.981	131.678	9.579	47.213	47.213	10.410	131.305	12.337	132.213	13.956	12.587	144.159	144.067	9.167	9.167	133.620	134.947	43.016	132.927	18.830	25.624	136.486	49.355	60.060	60.060	136.886	49.288	25.079
optimized_8939.py	15.936	16.100	39.010	16.148	139.358	39.204	139.275	15.629	38.789	139.009	43.085	15.880	38.911	143.364	139.031	39.280	136.455	38.386	136.063	39.425	39.728	139.748	13.567	39.002	14.914	14.857	14.399	39.079	137.890	137.117	39.731	138.187	134.773	135.737	138.294	137.561	134.658	14.167	39.178	138.965	40.365	38.861	14.321	39.591	40.255	13.182	134.947	137.716	138.443	45.818	134.268	13.655	39.361	138.008	39.738	39.350	137.175	136.626	38.543	136.411	39.449	136.520	139.104	137.570	138.499	39.856	14.298	17.367	134.083	17.092	15.289	39.185	14.523	39.617	39.177	139.395	133.962	39.821	11.589	40.628	136.649	138.519	40.329	142.764	22.048	141.792	36.918	11.134	137.070	40.676	17.131	135.915	135.832	135.014	133.378	136.901	41.474	41.126	136.158	39.849	135.162	133.389	12.750	131.715	41.293	135.742	135.822	135.650	40.506	136.050	135.731	135.875	24.443	130.993	21.190	27.733	136.226	42.882	44.117	44.385	135.017	43.409	133.492	29.991	42.849	25.444	135.390	135.007	37.403	41.321	44.303	135.167	133.909	133.622	135.502	135.265	28.701	135.230	31.257	48.277	135.625	135.630	135.282	10.858	38.566	134.077	46.686	134.132	21.570	36.606	37.747	135.584	134.216	10.133	50.254	51.080	14.582	48.510	134.183	20.021	42.474	136.029	15.312	51.456	134.716	14.097	135.360	135.555	135.864	50.983		46.456	135.521	134.269	54.116	17.903	17.903	56.013	134.202	59.018	135.798	58.147	58.501	136.853	137.008	137.008	16.917	137.014	137.252	48.790	134.970	63.620	43.044	140.341	59.610	59.610	52.235	140.497	55.513	68.718
optimized_1661.py	47.213	47.572	39.010	47.744	135.399	65.033	135.353	45.893	38.789	139.009	65.262	45.056	64.419	135.464	135.110	64.392	135.076	62.512	135.077	62.657	64.764	135.657	44.335	61.972	41.798	42.273	14.399	60.872	133.919	135.468	63.213	134.553	133.629	134.093	134.077	133.634	133.481	41.810	59.355	134.387	64.946	59.455	38.835	61.454	63.546	41.000	133.683	133.772	134.406	41.004	132.975	38.439	58.634	133.941	60.217	59.554	133.121	132.872	55.926	132.623	58.112	132.476	133.873	136.765	134.712	39.856	36.923	32.671	132.808	33.500	37.010	65.009	42.274	62.344	58.821	134.594	132.698	57.186	38.610	57.263	132.215	138.519	55.133	133.991	56.116	132.090	55.447	40.777	132.633	40.676	31.666	133.910	133.864	133.165	132.347	136.901	56.808	52.869	135.929	52.352	133.456	132.363	38.320	132.623	53.309	131.795	132.087	131.607	52.816	132.313	132.292	132.265	24.443	132.705	51.537	20.749	132.658	46.561	45.750	46.962	131.933	45.696	133.293	19.175	42.849	54.234	132.408	132.575	15.307	66.623	44.167	132.118	133.505	133.266	131.534	132.268	22.028	135.230	19.268	44.182	135.625	132.553	132.497	44.111	38.566	133.599	44.051	133.801	39.123	12.492	10.291	132.608	133.615	43.065	50.254	43.444	45.825	43.356	134.380	20.021	7.422	136.029	47.209	43.276	134.190	14.097	132.353	132.562	132.601	42.051	46.456		132.358	133.853	44.754	40.535	136.598	136.598	132.163	44.909	132.989	43.943	42.922	134.466	134.613	41.929	41.929	136.899	137.733	16.176	136.604	48.283	49.504	136.875	16.637	16.637	18.535	136.911	17.512	49.370
optimized_191.py	135.572	135.669	144.777	135.734	45.246	144.836	44.833	135.132	144.514	43.690	144.747	134.894	144.299	45.408	44.515	144.402	55.187	144.095	55.130	144.432	144.948	45.601	135.047	61.972	133.973	134.366	133.999	143.888	39.915	53.364	144.636	42.439	49.259	49.016	37.783	36.974	48.969	134.711	143.493	40.254	145.262	143.616	133.543	144.002	145.400	134.692	47.798	35.427	134.406	134.673	46.733	133.780	143.583	35.908	143.583	144.089	36.608	34.576	142.994	33.494	143.410	31.477	38.638	59.835	134.712	143.287	133.831	132.302	45.113	33.500	133.649	145.392	134.989	145.786	143.824	134.594	44.031	143.251	133.511	143.319	29.206	33.614	142.576	40.392	138.506	27.406	142.981	40.777	132.633	143.085	132.574	46.163	45.410	44.250	43.119	27.216	143.454	142.603	59.093	142.899	52.065	43.474	134.281	42.566	143.226	21.268	21.497	22.492	52.816	21.738	21.153	21.729	131.770	41.210	142.930	131.636	132.658	141.823	45.750	142.075	15.737	141.711	40.004	132.080	142.083	136.710	15.117	132.575	131.829	148.074	141.441	14.734	39.657	39.694	16.143	132.268	129.891	11.679	131.616	142.161	18.162	14.466	9.807	142.452	131.646	40.356	141.501	40.215	135.040	130.938	131.414	8.245	39.910	141.451	142.288	142.726	137.095	141.862	42.192	135.076	7.422	10.337	137.788	142.723	39.773	136.500	12.287	132.562	4.718	141.981	135.521	132.358		40.713	142.903	135.957	45.939	143.755	143.755	144.324	49.005	144.235	143.692	11.262	12.869	141.846	137.829	137.829	47.220	132.443	49.395	145.802	143.995	52.312	135.614	139.062	139.062	52.668	133.319	147.790
optimized_9238.py	133.661	133.745	134.371	133.800	60.455	144.836	60.299	133.318	133.979	59.424	134.362	133.088	134.016	60.875	60.141	144.402	45.138	133.538	55.130	133.793	134.030	61.877	133.212	133.043	133.973	132.618	132.491	132.779	57.120	44.005	133.183	58.418	36.637	37.351	37.783	36.974	36.109	132.862	132.250	58.590	133.836	132.194	131.972	132.962	133.598	134.692	34.693	55.033	56.444	132.747	33.130	132.240	132.036	56.681	131.946	132.337	55.660	54.252	131.743	53.085	131.761	52.251	58.014	51.183	56.076	131.575	132.372	131.322	29.343	131.669	133.649	134.376	133.292	133.914	132.263	58.156	27.732	131.518	132.222	131.404	50.330	55.748	130.911	58.063	136.063	50.241	132.500	133.132	50.953	131.305	132.574	33.266	33.233	44.250	25.531	52.250	131.185	130.889	49.602	131.583	39.250	24.691	132.666	25.311	131.425	47.812	47.274	48.624	131.144	46.955	46.639	46.150	131.210	17.387	131.566	131.176	49.082	130.980	131.166	131.038	43.000	131.033	16.268	131.440	131.330	136.710	43.367	44.362	131.753	136.398	130.931	41.200	12.303	12.417	44.897	42.776	130.573	43.045	130.951	142.161	43.326	42.409	42.067	131.920	132.258	14.873	141.501	11.923	132.496	131.624	131.414	40.904	9.513	131.170	131.911	132.257	135.410	131.279	7.413	133.235	132.706	41.868	136.068	132.160	11.733	135.153	40.311	43.343	40.520	131.678	134.269	133.853	40.713		132.029	134.477	11.964	133.137	34.814	34.814	35.591	134.512	133.711	43.072	43.128	131.504	136.567	14.449	14.449	133.604	23.510	135.104	133.759	42.694	137.658	136.622	135.498	135.498	136.411	138.227
optimized_7046.py	53.082	133.745	44.257	53.486	144.452	44.176	144.474	133.318	42.735	144.253	44.719	51.518	43.901	144.551	144.329	43.098	135.045	41.144	135.065	41.299	42.645	145.292	51.069	38.840	49.403	49.525	49.880	37.562	143.628	135.918	39.407	143.799	133.257	134.094	144.488	143.632	36.109	49.242	35.177	58.590	41.417	34.966	47.323	38.489	39.101	48.903	133.327	144.211	144.295	48.414	132.598	47.442	33.338	144.930	34.905	34.295	143.344	143.194	31.123	142.813	32.108	143.004	58.014	137.000	144.666	31.474	46.856	44.856	132.051	44.820	46.711	43.337	50.108	133.914	34.041	145.944	132.001	30.778	47.989	29.892	142.604	145.227	27.502	143.912	59.343	142.840	33.831	48.953	143.798	26.162	44.936	33.266	134.091	133.088	131.503	144.091	27.564	23.970	135.663	26.043	132.725	24.691	47.573	132.027	24.653	142.885	142.994	142.772	24.853	143.130	143.029	142.757	42.493	131.238	24.550	41.075	143.740	17.926	16.276	16.114	142.172	16.652	132.285	40.428	19.008	57.188	142.812	142.773	41.222	44.436	15.629	142.103	132.411	132.123	142.431	142.645	43.291	142.765	40.256	11.049	142.838	142.805	142.930	13.755	41.878	132.753	13.148	132.710	132.496	41.417	41.833	142.923	132.385	15.536	10.134	132.257	53.044	10.033	131.910	45.780	41.897	143.405	136.068	6.992	133.603	52.871	142.436	143.403	143.027	9.579	54.116	44.754	142.903	132.029		50.099	133.730	4.943	131.725	11.212	132.629	12.125	12.125	144.936	144.671	7.881	54.648	133.826	135.239	45.071	133.000	133.000	29.259	136.999	51.348	62.270	49.879	137.656	50.899	21.863
optimized_6969.py	22.434	22.672	43.389	53.486	139.156	43.539	144.474	21.722	42.960	138.837	43.831	21.695	43.901	139.047	138.826	43.466	135.045	42.204	134.828	41.992	43.730	145.292	18.492	42.341	19.943	18.765	19.716	41.609	137.808	135.887	42.988	137.981	133.826	134.796	138.174	137.558	133.788	16.980	35.177	138.870	43.796	41.268	47.323	43.359	42.819	15.893	134.161	137.728	138.442	16.812	132.598	15.169	41.673	137.946	42.585	41.598	137.181	136.559	39.259	136.363	41.475	136.441	138.974	136.214	138.527	41.150	13.483	17.057	132.051	15.437	14.160	43.337	15.246	41.140	40.306	139.381	133.396	40.242	13.140	41.026	136.762	138.456	41.222	136.525	30.490	136.014	33.831	13.068	137.164	39.903	14.480	135.021	135.154	134.371	132.933	136.949	42.179	40.286	134.979	38.460	133.970	133.012	11.082	133.410	24.653	135.924	142.994	135.737	39.849	136.190	143.029	136.202	20.684	132.781	38.966	23.020	136.383	39.777	40.622	40.702	135.356	40.107	133.554	24.633	39.664	32.766	135.684	135.299	28.099	42.103	40.581	135.536	132.411	133.774	135.855	135.578	26.030	135.635	27.028	44.012	135.825	135.885	135.743	42.950	33.482	134.159	43.143	134.323	22.759	41.417	32.097	142.923	132.385	41.305	45.464	46.603	8.882	10.033	131.910	11.955	37.522	136.398	9.371	6.992	135.125	9.772	135.775	135.984	136.268	47.213	17.903	40.535	135.957	134.477	50.099		136.907	136.907	132.915	54.326	134.504	52.934	53.237	137.501	137.480	48.869	48.869	137.483	138.042	45.760	135.348	59.884	37.505	139.784	55.121	35.680	35.680	139.699	51.882	63.956
optimized_5051.py	136.066	136.140	136.157	136.191	67.722	136.134	67.579	135.761	135.780	66.739	136.123	135.563	135.844	68.046	138.826	135.639	51.013	135.371	50.949	135.589	43.730	69.174	135.662	134.811	134.919	135.155	134.986	134.620	64.344	50.505	134.894	65.776	133.826	134.796	64.063	62.694	42.217	16.980	134.092	66.080	135.552	133.968	134.546	134.804	135.237	135.430	41.100	62.283	63.980	135.251	39.815	134.763	133.822	63.900	133.706	134.025	62.748	61.514	39.259	136.363	133.527	136.441	65.757	56.100	63.282	133.363	134.897	134.006	35.983	134.317	134.751	135.968	135.717	135.499	133.979	65.741	34.848	40.242	134.714	41.026	57.900	63.285	41.222	64.220	30.490	57.525	134.348	135.535	58.359	133.054	134.315	40.560	40.685	37.937	32.787	59.337	132.882	40.286	54.128	133.356	44.984	31.355	11.082	33.373	133.098	135.924	54.072	55.640	132.877	53.720	53.145	136.202	134.041	23.644	133.270	133.985	55.714	132.807	132.967	132.815	49.368	132.890	22.133	134.229	133.081	136.649	48.803	49.598	134.605	137.885	132.771	135.536	18.108	18.159	51.496	48.531	26.030	48.743	133.852	133.202	48.666	47.611	47.038	133.520	135.186	18.764	132.651	15.591	135.013	134.553	134.827	45.759	15.429	132.965	133.583	133.906	137.616	133.035	11.099	135.725	135.506	45.550	138.233	133.761	15.047	137.289	135.775	48.512	45.525	47.213	17.903	136.598	45.939	11.964	133.730	136.907		134.696	41.783	135.839	43.458	136.014	136.014	46.350	45.598	133.274	138.548	5.087	7.973	136.811	21.657	136.775	135.538	135.538	140.164	138.968	138.764	49.851	139.537	139.401
optimized_6950.py	136.066	55.101	46.820	55.254	67.722	46.724	145.505	53.925	45.263	145.281	47.277	135.563	46.431	145.592	145.369	45.724	135.935	135.371	135.974	43.821	45.288	146.301	52.906	41.513	51.126	51.294	51.626	40.238	64.344	50.505	134.894	144.860	134.207	135.001	145.471	144.661	133.968	51.022	37.873	145.625	44.132	37.708	49.043	40.818	41.938	50.702	134.264	145.193	145.301	50.204	133.582	49.240	35.975	145.895	37.653	134.025	144.388	144.238	33.899	143.860	34.911	144.003	145.537	137.827	145.638	34.484	48.579	46.421	133.037	46.461	48.495	46.215	135.717	40.727	133.979	146.884	133.000	33.938	49.899	32.764	143.602	146.146	30.385	144.967	61.005	143.814	36.413	50.878	144.728	29.187	46.484	134.926	135.014	134.037	132.548	145.003	30.366	26.985	136.579	28.600	133.659	132.197	49.514	133.053	27.381	143.817	143.887	143.712	27.488	53.720	143.903	143.673	43.618	132.318	26.934	42.094	144.601	132.807	18.577	132.815	143.075	19.190	133.327	41.241	21.096	58.932	143.602	143.611	41.767	47.079	132.771	142.948	133.411	18.159	143.314	143.471	44.402	143.637	41.122	12.992	143.584	47.611	143.760	15.096	42.062	133.704	15.547	15.591	47.022	41.954	42.162	143.706	133.381	17.295	11.261	9.641	55.203	11.842	132.991	47.455	41.720	144.081	56.277	7.841	134.599	54.902	143.238	144.303	45.525	10.410	56.013	136.598	143.755	133.137	4.943	136.907	134.696		132.746	9.045	133.576	133.576	7.973	145.777	145.349	10.093	56.373	134.729	136.300	44.789	134.271	134.271	30.777	137.641	49.975	63.653	49.510	138.290	50.108	18.430
optimized_9852.py	131.856	131.953	134.618	131.998	39.483	134.548	39.593	131.483	134.101	39.068	134.798	131.178	134.200	39.934	39.541	134.062	14.746	133.625	15.248	133.823	134.367	40.862	52.906	133.348	130.605	130.642	130.889	132.639	38.335	16.314	133.813	38.937	10.083	12.086	39.323	38.329	9.542	130.969	132.145	40.073	134.179	132.381	130.341	40.818	134.305	131.411	11.269	145.193	39.338	130.936	9.276	130.741	132.134	40.536	132.272	132.927	38.490	38.485	131.662	37.807	132.162	37.835	40.479	137.827	39.118	131.895	130.743	129.597	10.685	129.849	130.323	136.003	131.748	134.042	133.072	42.583	133.000	131.975	49.899	131.085	37.672	41.472	130.987	39.282	134.140	38.541	132.151	132.107	40.023	131.644	130.092	14.795	135.014	14.525	132.548	40.909	131.386	131.075	136.579	28.600	8.631	13.518	131.487	15.483	131.510	40.086	39.864	143.712	131.147	39.892	40.103	39.152	129.169	20.152	131.324	129.308	40.896	130.634	130.698	130.583	143.075	130.347	24.473	41.241	130.560	132.003	42.440	41.276	129.703	47.079	130.751	40.966	27.858	27.037	143.314	42.825	129.209	43.371	41.122	131.091	42.384	43.636	143.760	131.362	129.981	133.704	130.905	30.494	130.143	129.610	130.105	45.512	30.978	130.760	131.488	131.696	135.047	130.898	32.604	131.619	130.813	47.979	135.360	131.490	134.599	135.028	43.856	47.235	48.531	131.305	134.202	132.163	143.755	34.814	131.725	132.915	41.783	132.746		18.430	11.386	133.662	133.584	51.515	52.376	131.624	136.124	43.965	45.513	45.513	36.209	135.010	132.108	26.103	136.767	133.665	133.365	25.621	25.621	138.146
optimized_5691.py	58.790	59.061	134.618	59.212	147.489	52.221	147.519	57.820	50.734	39.068	134.798	57.164	51.979	39.934	147.392	51.313	137.116	49.176	137.269	133.823	50.746	148.270	56.692	46.872	54.885	55.113	130.889	132.639	146.528	137.920	47.543	38.937	135.405	136.089	147.149	146.426	135.149	54.807	43.368	147.379	49.385	42.966	52.618	46.239	47.020	54.253	135.401	146.810	147.067	54.018	134.777	130.741	41.094	147.449	132.272	41.923	146.127	145.967	39.025	145.554	39.949	145.509	147.147	139.077	147.348	39.718	51.818	49.401	134.098	49.651	51.942	51.206	55.554	45.366	42.029	148.369	134.079	38.874	52.955	37.890	145.010	147.439	35.339	39.282	65.285	145.158	41.811	54.239	145.910	33.550	49.031	135.919	135.992	135.001	133.705	146.140	131.386	31.201	137.981	32.949	8.631	133.263	52.627	134.144	31.122	144.893	144.951	144.794	31.385	145.037	144.998	144.813	45.786	20.152	131.324	129.308	145.645	24.477	22.121	22.878	144.045	130.347	24.473	43.223	25.734	63.635	42.440	144.632	43.240	51.403	22.030	144.014	134.641	134.347	144.137	144.285	45.861	144.463	43.185	15.843	144.588	144.415	144.550	131.362	43.376	135.117	18.533	135.064	51.452	43.568	43.205	144.506	134.551	20.185	13.384	11.962	135.047	15.303	134.023	50.215	42.943	144.806	58.782	14.441	135.857	57.066	144.357	144.998	144.386	12.337	59.018	44.909	144.324	34.814	11.212	54.326	135.839	9.045	18.430		134.400	6.632	7.790	146.466	145.928	14.308	58.064	135.745	135.745	45.587	135.385	11.323	33.892	137.670	49.922	67.754	48.939	48.939	49.800	14.529
optimized_9633.py	133.140	133.233	136.185	133.275	40.611	136.105	40.612	132.798	50.734	40.092	136.339	132.493	135.756	41.121	40.702	135.600	17.123	135.232	17.901	135.408	135.948	41.517	132.840	134.921	131.954	132.030	132.222	134.227	39.618	14.804	135.392	39.898	12.135	10.337	39.491	146.426	12.406	132.350	133.716	40.445	135.881	42.966	131.727	134.171	135.888	132.759	135.401	39.052	38.972	132.325	10.883	132.080	133.707	147.449	133.858	134.446	40.188	39.514	133.140	38.888	39.949	38.426	40.948	24.171	38.826	133.426	132.128	130.975	11.519	131.239	131.738	137.596	132.995	135.626	134.649	41.544	11.675	133.525	132.592	132.620	145.010	147.439	132.457	41.287	135.262	145.158	133.654	133.500	39.431	133.104	131.490	9.948	10.354	9.894	13.497	40.582	132.887	132.506	25.088	132.633	14.249	14.997	132.950	134.144	132.949	40.399	39.681	40.180	132.612	39.402	39.862	39.049	45.786	22.016	132.699	130.547	40.093	131.902	131.908	131.808	40.433	131.587	24.354	130.657	25.734	132.963	42.388	41.829	43.240	138.606	131.920	41.278	27.956	27.502	41.407	42.558	130.281	144.463	130.214	132.145	42.026	43.411	45.106	132.458	131.032	29.087	131.969	31.271	131.332	130.625	131.144	46.101	30.863	20.185	132.456	132.646	136.539	131.945	33.888	132.924	131.800	48.800	136.944	132.488	35.328	57.066	45.247	144.998	48.686	132.213	135.798	132.989	49.005	35.591	132.629	134.504	43.458	133.576	11.386	134.400		134.402	134.325	53.564	53.903	132.544	137.678	45.328	45.328	132.368	41.267	135.573	133.360	21.052	137.327	134.949	133.962	19.509	19.509	138.566
optimized_9960.py	57.254	57.526	51.941	57.668	147.149	136.105	147.180	56.322	50.353	146.918	52.457	55.646	51.666	147.293	147.041	50.943	136.653	48.877	136.752	48.754	50.446	147.895	55.199	134.921	131.954	53.619	53.928	45.278	146.228	137.496	47.412	146.507	135.078	135.815	146.822	146.128	134.864	53.192	43.002	147.140	135.881	42.642	51.328	45.751	46.807	52.775	135.135	146.479	146.765	52.441	134.547	51.231	133.707	147.083	42.879	41.891	145.882	145.626	38.593	145.248	40.035	145.220	147.021	138.425	146.994	39.641	132.128	48.196	133.983	131.239	50.452	51.484	53.970	44.630	42.155	148.122	134.005	38.925	51.856	37.345	144.892	147.177	35.473	146.386	63.712	144.878	40.975	52.904	145.706	33.605	47.800	135.735	135.907	134.958	133.680	40.582	34.767	31.372	137.350	32.225	134.458	133.303	51.339	134.127	30.844	144.677	144.646	144.587	31.259	144.724	144.641	144.590	44.652	133.547	29.469	43.164	145.274	24.158	131.908	22.236	143.799	23.147	134.540	41.926	24.193	61.948	144.034	144.106	42.152	50.814	22.008	143.636	134.645	134.444	144.045	143.943	45.400	144.181	42.350	15.612	42.026	143.912	144.244	16.642	42.385	134.968	19.428	135.010	49.327	42.697	42.331	144.136	134.636	19.641	12.735	10.961	56.732	14.926	134.284	132.924	131.800	48.800	57.596	12.755	135.975	56.114	143.910	144.792	144.164	13.956	58.147	43.943	144.235	134.512	12.125	52.934	136.014	133.576	133.662	6.632	134.402		8.232	146.199	145.379	16.222	56.874	135.978	137.837	45.934	45.934	15.310	31.749	137.832	49.564	66.142	49.162	138.497	49.963	49.963
optimized_5870.py	58.090	57.526	51.692	58.513	146.663	51.608	146.692	57.149	50.210	146.427	52.176	56.457	51.466	146.818	146.553	50.943	136.951	48.692	136.752	48.677	50.200	147.433	55.843	46.436	54.159	53.619	54.589	45.161	145.750	137.699	47.021	146.035	135.195	135.905	146.822	145.659	134.864	53.751	42.899	146.628	49.055	42.545	51.810	46.192	46.454	53.261	135.210	146.071	146.287	52.846	134.554	51.598	41.071	146.730	42.772	41.708	145.395	145.201	38.408	144.799	39.842	144.806	146.442	138.876	146.562	39.256	50.696	48.595	133.933	48.480	50.747	50.547	54.396	44.881	41.280	148.122	133.896	38.273	52.145	37.571	144.348	146.793	35.414	146.123	64.703	144.503	40.670	52.904	145.706	33.605	48.139	135.671	135.811	134.831	133.489	145.553	35.243	31.203	137.759	32.482	134.598	133.109	51.326	133.918	31.148	144.302	144.331	144.219	31.259	144.407	144.340	144.178	44.816	133.202	30.168	42.830	145.274	23.729	21.558	21.983	143.440	22.720	134.111	41.656	24.527	62.690	143.791	143.958	41.689	50.480	20.660	143.264	134.096	133.860	143.599	143.943	45.365	143.860	41.697	15.273	143.814	143.670	143.887	16.692	42.385	134.417	17.957	134.379	49.711	42.038	41.573	143.766	133.975	19.033	12.735	11.603	56.746	14.626	133.627	48.381	41.061	144.004	57.918	11.924	135.144	56.352	143.454	144.435	143.688	12.587	58.501	42.922	143.692	133.711	12.125	53.237	136.014	7.973	133.584	7.790	134.325	8.232		145.751	145.153	10.807	57.825	135.016	136.765	44.926	135.076	13.667	13.667	137.974	48.154	67.857	48.998	138.551	49.356	16.869
optimized_2765.py	136.761	136.848	146.264	58.513	48.507	146.328	48.125	57.149	146.019	47.029	146.226	136.121	51.466	48.495	47.718	145.900	57.941	145.613	57.768	145.978	146.461	147.433	136.326	145.793	135.275	135.654	135.281	145.472	42.975	57.124	146.218	45.742	52.193	52.704	41.749	40.472	51.726	136.051	145.104	43.926	146.767	145.252	134.932	145.551	46.454	136.065	51.105	39.533	42.932	52.846	49.850	135.236	145.226	39.983	145.164	145.797	39.173	37.649	144.747	36.653	145.091	35.307	42.424	62.126	42.819	144.981	135.314	133.810	48.211	134.538	50.747	146.995	136.364	147.483	145.566	41.714	47.507	144.990	134.909	144.998	33.598	38.789	144.319	42.124	139.563	31.736	144.714	136.347	32.527	144.937	134.172	50.795	50.061	48.790	46.379	31.797	145.171	144.448	60.609	144.746	54.449	46.207	135.838	46.629	145.079	25.782	26.650	26.918	144.534	27.446	26.362	27.093	133.523	43.429	144.842	133.475	29.269	143.814	143.941	144.039	21.459	143.668	43.068	133.960	144.026	137.855	20.512	143.958	133.812	149.875	143.516	20.110	42.626	42.571	22.444	19.932	131.659	16.635	133.503	144.235	23.136	20.010	14.354	144.466	133.584	42.876	17.957	42.461	136.607	132.835	133.438	13.559	42.980	143.555	144.365	11.603	138.562	143.914	43.782	136.900	134.405	12.403	57.918	144.686	42.784	137.925	14.900	9.150	13.431	144.159	136.853	134.466	11.262	43.072	144.936	137.501	46.350	145.777	51.515	146.466	53.564	146.199	145.751		7.699	144.003	139.209	139.209	46.818	134.502	47.389	147.958	146.097	56.908	137.866	140.024	140.024	58.035	135.461	149.728
